app_id,classification,predict_class,Risk Score,Decision Criteria
4159420,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
415953,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4159823,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4160226,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4160629,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4161032,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4161435,Fraud,Fraud,1,requested_amount > 50500.0
4161838,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4162241,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4162644,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4163047,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4163450,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
416356,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4163853,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4164256,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4164659,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4165062,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4165465,Fraud,Fraud,1,requested_amount > 50500.0
4165868,Fraud,Fraud,1,requested_amount > 50500.0
4166271,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4166674,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4167077,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4167480,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
416759,,Fraud,1,requested_amount > 50500.0
4167883,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4168286,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4168689,,Fraud,1,requested_amount > 50500.0
4169092,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4169495,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4169898,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4170301,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4170704,,Fraud,1,requested_amount > 50500.0
4171107,Fraud,Fraud,1,requested_amount > 50500.0
4171510,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
417162,Fraud,Fraud,1,requested_amount > 50500.0
4171913,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4172316,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4172719,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4173122,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4173525,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4173928,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4174331,Fraud,Fraud,1,requested_amount > 50500.0
4174734,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4175137,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4175540,,Fraud,1,requested_amount > 50500.0
417565,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4175943,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4176346,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4176749,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4177152,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4177555,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4177958,,Fraud,1,requested_amount > 50500.0
4178361,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4178764,Fraud,Fraud,1,requested_amount > 50500.0
4179167,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4179570,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
417968,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4179973,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4180376,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4180779,Fraud,Fraud,1,requested_amount > 50500.0
4181182,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4181585,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4181988,Fraud,Fraud,1,requested_amount > 50500.0
4182391,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4182794,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4183197,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4183600,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
418371,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4184003,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4184406,Fraud,Fraud,1,requested_amount > 50500.0
4184809,Fraud,Fraud,1,requested_amount > 50500.0
4185212,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4185615,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4186018,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4186421,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4186824,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4187227,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4187630,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
418774,Fraud,Fraud,1,requested_amount > 50500.0
4188033,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4188436,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4188839,Fraud,Fraud,1,requested_amount > 50500.0
4189242,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4189645,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4190048,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4190451,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4190854,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4191257,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4191660,Fraud,Fraud,1,requested_amount > 50500.0
419177,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4192063,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4192466,Fraud,Fraud,1,requested_amount > 50500.0
4192869,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4193272,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4193675,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4194078,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4194481,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4194884,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4195287,Fraud,Fraud,1,requested_amount > 50500.0
4195690,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
419580,Fraud,Fraud,1,requested_amount > 50500.0
4196093,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4196496,Fraud,Fraud,1,requested_amount > 50500.0
4196899,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4197302,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4197705,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4198108,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4198511,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4198914,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4199317,Fraud,Fraud,1,requested_amount > 50500.0
4199720,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
419983,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4200123,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4200526,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4200929,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4201332,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4201735,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4202138,Fraud,Fraud,1,requested_amount > 50500.0
4202541,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4202944,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4203347,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4203750,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
420386,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4204153,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4204556,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4204959,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4205362,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4205765,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4206168,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4206571,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4206974,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4207377,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4207780,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
420789,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4208183,Fraud,Fraud,1,requested_amount > 50500.0
4208586,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4208989,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4209392,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4209795,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4210198,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4210601,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4211004,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4211407,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4211810,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
421192,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4212213,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4212616,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4213019,Fraud,Fraud,1,requested_amount > 50500.0
4213422,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4213825,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4214228,Fraud,Fraud,1,requested_amount > 50500.0
4214631,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4215034,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4215437,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4215840,Fraud,Fraud,1,requested_amount > 50500.0
421595,,Fraud,1,requested_amount > 50500.0
4216243,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4216646,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4217049,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4217452,Fraud,Fraud,1,requested_amount > 50500.0
4217855,,Fraud,1,requested_amount > 50500.0
4218258,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4218661,,Fraud,1,requested_amount > 50500.0
4219064,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4219467,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4219870,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
421998,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4220273,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4220676,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4221079,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4221482,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4221885,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4222288,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4222691,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4223094,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4223497,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4223900,Fraud,Fraud,1,requested_amount > 50500.0
422401,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4224303,Fraud,Fraud,1,requested_amount > 50500.0
4224706,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4225109,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4225512,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4225915,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4226318,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4226721,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4227124,Fraud,Fraud,1,requested_amount > 50500.0
4227527,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4227930,Fraud,Fraud,1,requested_amount > 50500.0
422804,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4228333,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4228736,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4229139,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4229542,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4229945,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4230348,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4230751,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4231154,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4231557,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4231960,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
423207,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4232363,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4232766,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4233169,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4233572,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4233975,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4234378,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4234781,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4235184,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4235587,Fraud,Fraud,1,requested_amount > 50500.0
4235990,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
423610,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4236393,Fraud,Fraud,1,requested_amount > 50500.0
4236796,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4237199,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4237602,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4238005,,Fraud,1,requested_amount > 50500.0
4238408,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4238811,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4239214,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4239617,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4240020,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
424013,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4240423,Fraud,Fraud,1,requested_amount > 50500.0
4240826,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4241229,Fraud,Fraud,1,requested_amount > 50500.0
4241632,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4242035,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4242438,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4242841,Fraud,Fraud,1,requested_amount > 50500.0
4243244,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4243647,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4244050,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
424416,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4244453,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4244856,Fraud,Fraud,1,requested_amount > 50500.0
4245259,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4245662,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4246065,Fraud,Fraud,1,requested_amount > 50500.0
4246468,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4246871,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4247274,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4247677,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4248080,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
424819,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4248483,Fraud,Fraud,1,requested_amount > 50500.0
4248886,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4249289,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4249692,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4250095,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4250498,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4250901,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4251304,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4251707,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4252110,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
425222,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4252513,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4252916,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4253319,Fraud,Fraud,1,requested_amount > 50500.0
4253722,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4254125,Fraud,Fraud,1,requested_amount > 50500.0
4254528,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4254931,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4255334,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4255737,Fraud,Fraud,1,requested_amount > 50500.0
4256140,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
425625,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4256543,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4256946,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4257349,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4257752,Fraud,Fraud,1,requested_amount > 50500.0
4258155,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4258558,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4258961,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4259364,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4259767,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4260170,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
426028,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4260573,Fraud,Fraud,1,requested_amount > 50500.0
4260976,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4261379,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4261782,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4262185,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4262588,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4262991,Fraud,Fraud,1,requested_amount > 50500.0
4263394,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4263797,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4264200,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
426431,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4264603,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4265006,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4265409,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4265812,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4266215,,Fraud,1,requested_amount > 50500.0
4266618,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4267021,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4267424,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4267827,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4268230,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
426834,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4268633,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4269036,,Fraud,1,requested_amount > 50500.0
4269439,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4269842,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4270245,Fraud,Fraud,1,requested_amount > 50500.0
4270648,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4271051,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4271454,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4271857,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4272260,Fraud,Fraud,1,requested_amount > 50500.0
427237,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4272663,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4273066,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4273469,Fraud,Fraud,1,requested_amount > 50500.0
4273872,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4274275,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4274678,Fraud,Fraud,1,requested_amount > 50500.0
4275081,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4275484,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4275887,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4276290,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
427640,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4276693,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4277096,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
4277499,Fraud,Fraud,1,requested_amount > 50500.0
4277902,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4278305,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4278708,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4279111,,Fraud,1,requested_amount > 50500.0
4279514,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4279917,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4280320,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
428043,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4280723,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4281126,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4281529,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4281932,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4282335,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4282738,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4283141,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4283544,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4283947,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
4284350,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
428446,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
